Symbol,Series,Exdate,CorporateActions,PreOpenPrice,NetChg,PctChg,PrevClose,TradedQty,TradedValue(in lakhs),FFMarketCapital,YearlyHigh,YearlyLow,SummaryValue,SummaryQty,FinalQty,SummaryFinalQty
BRITANNIA,EQ,26-Aug-2020, INTERIM DIVIDEND - RS 83 PER SHARE,3800.00,6.15,0.16,3793.85,341,12.96,44702.73,4010.00,2100.00,27279.67,29270452,0,29270452
CDSL,EQ,-,-,426.30,0.70,0.16,425.60,1925,8.21,3558.02,436.00,179.80,27279.67,29270452,0,29270452
CUMMINSIND,EQ,17-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 7 PER SHARE,472.50,0.75,0.16,471.75,546,2.58,6407.69,652.80,280.00,27279.67,29270452,0,29270452
NRAIL,EQ,-,-,220.00,0.35,0.16,219.65,50,0.11,97.19,298.80,123.30,27279.67,29270452,0,29270452
GREENPLY,EQ,27-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE,94.80,0.15,0.16,94.65,84,0.08,557.12,194.90,72.90,27279.67,29270452,0,29270452
MAWANASUG,EQ,31-Jul-2020, ANNUAL GENERAL MEETING,31.50,0.05,0.16,31.45,201,0.06,45.52,48.80,15.05,27279.67,29270452,0,29270452
ARCHIDPLY,EQ,-,-,31.00,0.05,0.16,30.95,85,0.03,18.44,36.20,12.00,27279.67,29270452,0,29270452
MIDHANI,EQ,-,-,222.00,0.35,0.16,221.65,916,2.03,1079.62,278.80,114.00,27279.67,29270452,0,29270452
TCI,EQ,05-Aug-2020, ANNUAL GENERAL MEETING,225.50,0.35,0.16,225.15,22,0.05,570.82,313.00,121.60,27279.67,29270452,0,29270452
KANSAINER,EQ,12-Jun-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 3.15 PER SHARE,489.10,0.75,0.15,488.35,47,0.23,6579.54,573.00,293.70,27279.67,29270452,0,29270452
NAUKRI,EQ,-,-,3395.00,5.05,0.15,3389.95,865,29.37,23673.45,3584.40,1581.10,27279.67,29270452,0,29270452
EIDPARRY,EQ,27-Jul-2020, ANNUAL GENERAL MEETING,291.00,0.40,0.14,290.60,324,0.94,2828.91,315.00,102.15,27279.67,29270452,0,29270452
JBCHEPHARM,EQ,-,-,797.00,1.15,0.14,795.85,355,2.83,2706.22,828.85,315.05,27279.67,29270452,0,29270452
BALKRISIND,EQ,20-Aug-2020, INTERIM DIVIDEND - RS 3 PER SHARE,1381.60,1.90,0.14,1379.70,276,3.81,11202.23,1415.00,679.00,27279.67,29270452,0,29270452
BRNL,EQ,-,-,35.35,0.05,0.14,35.30,90,0.03,136.32,79.85,27.20,27279.67,29270452,0,29270452
AUROPHARMA,EQ,21-Aug-2020, ANNUAL GENERAL MEETING/INTERIM DIVIDEND - RS 1.25 PER SHARE,870.00,1.10,0.13,868.90,1927,16.76,24437.86,967.50,288.85,27279.67,29270452,0,29270452
HINDCOPPER,EQ,-,-,38.00,0.05,0.13,37.95,1633,0.62,842.69,51.00,18.25,27279.67,29270452,0,29270452
MUTHOOTFIN,EQ,-,-,1210.00,1.55,0.13,1208.45,1649,19.95,13085.11,1405.75,476.80,27279.67,29270452,0,29270452
PARAGMILK,EQ,-,-,114.00,0.15,0.13,113.85,2377,2.71,517.13,174.90,48.50,27279.67,29270452,0,29270452
PSPPROJECT,EQ,-,-,433.00,0.55,0.13,432.45,95,0.41,404.77,576.85,232.00,27279.67,29270452,0,29270452
BIRLAMONEY,EQ,02-Jul-2020, ANNUAL GENERAL MEETING,39.70,0.05,0.13,39.65,700,0.28,58.04,44.45,16.20,27279.67,29270452,0,29270452
NETWORK18,EQ,-,-,40.05,0.05,0.13,40.00,9222,3.69,1005.07,50.00,14.70,27279.67,29270452,0,29270452
DBCORP,EQ,-,-,81.20,0.10,0.12,81.10,624,0.51,397.29,163.00,58.00,27279.67,29270452,0,29270452
GSPL,EQ,-,-,213.00,0.25,0.12,212.75,1356,2.89,6000.63,263.80,146.15,27279.67,29270452,0,29270452
GLAXO,EQ,17-Jul-2020, DIVIDEND - RS 20 AND SPECIAL DIVIDEND - RS 20 PER SHARE,1585.00,1.85,0.12,1583.15,27,0.43,6704.88,1748.00,962.65,27279.67,29270452,0,29270452
ASTRAMICRO,EQ,-,-,128.70,0.15,0.12,128.55,1547,1.99,1002.05,134.90,45.25,27279.67,29270452,0,29270452
EDELWEISS,EQ,-,-,84.35,0.10,0.12,84.25,3536,2.98,4409.10,134.60,30.15,27279.67,29270452,0,29270452
TORNTPOWER,EQ,-,-,345.00,0.40,0.12,344.60,2707,9.34,5796.72,368.90,231.95,27279.67,29270452,0,29270452
CMICABLES,EQ,-,-,42.10,0.05,0.12,42.05,1955,0.82,35.39,76.55,19.05,27279.67,29270452,0,29270452
PHILIPCARB,EQ,22-Jul-2020, ANNUAL GENERAL MEETING,121.95,0.15,0.12,121.80,5967,7.28,965.57,147.45,54.10,27279.67,29270452,0,29270452
SKFINDIA,EQ,14-Jul-2020, ANNUAL GENERAL MEETING / DIVIDEND - RS 130 PER SHARE,1654.05,1.75,0.11,1652.30,6,0.10,3839.26,2317.95,1230.00,27279.67,29270452,0,29270452
JSWSTEEL,EQ,06-Jul-2020, DIVIDEND - RS 2 PER SHARE,281.00,0.30,0.11,280.70,19965,56.10,28497.58,296.75,132.50,27279.67,29270452,0,29270452
KESORAMIND,EQ,-,-,44.15,0.05,0.11,44.10,18,0.01,295.55,67.70,16.80,27279.67,29270452,0,29270452
POWERMECH,EQ,-,-,469.60,0.50,0.11,469.10,239,1.12,262.23,800.00,306.00,27279.67,29270452,0,29270452
JCHAC,EQ,-,-,2274.00,2.40,0.11,2271.60,15,0.34,1605.94,3484.40,1561.00,27279.67,29270452,0,29270452
KIRIINDUS,EQ,-,-,587.00,0.65,0.11,586.35,225,1.32,1123.67,612.25,190.00,27279.67,29270452,0,29270452
SPICEJET,EQ,-,-,52.40,0.05,0.10,52.35,11638,6.10,1256.56,135.85,30.65,27279.67,29270452,0,29270452
ROSSARI,EQ,-,-,776.00,0.80,0.10,775.20,243,1.89,644.09,818.80,664.00,27279.67,29270452,0,29270452
STARPAPER,EQ,-,-,104.40,0.10,0.10,104.30,600,0.63,89.54,174.00,60.00,27279.67,29270452,0,29270452
MSTCLTD,EQ,-,-,151.55,0.15,0.10,151.40,1000,1.52,373.05,235.20,73.10,27279.67,29270452,0,29270452
ITDC,EQ,-,-,262.80,0.25,0.10,262.55,517,1.36,112.59,416.60,104.70,27279.67,29270452,0,29270452
SYMPHONY,EQ,-,-,902.00,0.85,0.09,901.15,138,1.24,1576.04,1408.95,690.70,27279.67,29270452,0,29270452
SIS,EQ,-,-,392.00,0.35,0.09,391.65,525,2.06,1435.88,1037.35,322.10,27279.67,29270452,0,29270452
TVSELECT,EQ,-,-,106.30,0.10,0.09,106.20,541,0.58,79.23,173.50,47.20,27279.67,29270452,0,29270452
GUJGASLTD,EQ,-,-,321.20,0.30,0.09,320.90,317,1.02,5522.61,334.40,165.00,27279.67,29270452,0,29270452
SRF,EQ,06-Aug-2020, INTERIM DIVIDEND - RS 5 PER SHARE,4229.20,3.20,0.08,4226.00,141,5.96,11659.80,4439.15,2467.65,27279.67,29270452,0,29270452
FLUOROCHEM,EQ,-,-,551.00,0.45,0.08,550.55,416,2.29,1935.29,750.00,217.35,27279.67,29270452,0,29270452
IFBIND,EQ,27-Aug-2020, ANNUAL GENERAL MEETING,500.15,0.30,0.06,499.85,163,0.82,506.33,805.00,219.15,27279.67,29270452,0,29270452
CHENNPETRO,EQ,-,-,81.70,0.05,0.06,81.65,1952,1.59,401.23,199.00,47.60,27279.67,29270452,0,29270452
CSBBANK,EQ,10-Jul-2020, ANNUAL GENERAL MEETING,235.00,0.15,0.06,234.85,326,0.77,529.57,313.50,95.60,27279.67,29270452,0,29270452
ALKYLAMINE,EQ,06-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS  10 PER SHARE,3333.00,1.65,0.05,3331.35,228,7.60,1766.64,3573.70,738.10,27279.67,29270452,0,29270452
HESTERBIO,EQ,27-Aug-2020, DIVIDEND - RS 6.60 PER SHARE,1487.00,0.60,0.04,1486.40,6,0.09,581.65,2048.00,864.00,27279.67,29270452,0,29270452
BHARATRAS,EQ,-,-,9680.00,3.90,0.04,9676.10,12,1.16,1027.78,11700.00,4500.00,27279.67,29270452,0,29270452
BHAGERIA,EQ,20-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,139.20,0.05,0.04,139.15,200,0.28,182.19,154.95,64.95,27279.67,29270452,0,29270452
NIACL,EQ,-,-,118.05,0.05,0.04,118.00,224,0.26,2916.96,179.15,74.10,27279.67,29270452,0,29270452
BAJAJ-AUTO,EQ,-,-,3015.35,1.20,0.04,3014.15,1159,34.95,39248.80,3315.15,1788.65,27279.67,29270452,0,29270452
COALINDIA,EQ,-,-,139.10,0.05,0.04,139.05,23978,33.35,29135.53,217.55,119.20,27279.67,29270452,0,29270452
GEPIL,EQ,-,-,493.45,0.15,0.03,493.30,139,0.69,1028.06,853.45,365.15,27279.67,29270452,0,29270452
GICRE,EQ,-,-,154.65,0.05,0.03,154.60,745,1.15,3797.22,334.05,81.50,27279.67,29270452,0,29270452
PRINCEPIPE,EQ,-,-,196.95,0.05,0.03,196.90,502,0.99,563.27,202.00,75.30,27279.67,29270452,0,29270452
MHRIL,EQ,-,-,183.80,0.05,0.03,183.75,524,0.96,785.30,253.00,121.80,27279.67,29270452,0,29270452
DRREDDY,EQ,13-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 25 PER SHARE,4375.00,0.70,0.02,4374.30,958,41.91,53062.72,4758.60,2493.95,27279.67,29270452,0,29270452
ABBOTINDIA,EQ,28-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 107 PER SHARE AND SPECIAL DIVIDEND - RS 143 PER SHARE,16820.00,3.95,0.02,16816.05,43,7.23,8933.23,18679.75,9015.05,27279.67,29270452,0,29270452
KSB,EQ,-,-,548.25,0.10,0.02,548.15,15,0.08,572.40,764.00,386.00,27279.67,29270452,0,29270452
GMMPFAUDLR,EQ,19-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE,5845.00,1.00,0.02,5844.00,52,3.04,2135.62,6900.00,1316.20,27279.67,29270452,0,29270452
CRISIL,EQ,04-Aug-2020, INTERIM DIVIDEND - RS 6 PER SHARE,1867.80,0.10,0.01,1867.70,7,0.13,4468.36,2068.00,1052.70,27279.67,29270452,0,29270452
NESCO,EQ,05-Aug-2020, ANNUAL GENERAL MEETING,582.00,0.05,0.01,581.95,129,0.75,1312.13,816.80,380.00,27279.67,29270452,0,29270452
TRIDENT,EQ,30-Jun-2020, ANNUAL GENERAL MEETING,6.70,0.00,0.00,6.70,172473,11.56,990.14,8.40,3.05,27279.67,29270452,0,29270452
GOLDENTOBC,EQ,-,-,24.50,0.00,0.00,24.50,65,0.02,31.06,40.95,18.60,27279.67,29270452,0,29270452
GALAXYSURF,EQ,-,-,1830.15,0.00,0.00,1830.15,72,1.32,1881.74,1949.50,1027.55,27279.67,29270452,0,29270452
BERGEPAINT,EQ,-,-,564.30,0.00,0.00,564.30,1247,7.04,13701.48,597.00,356.50,27279.67,29270452,0,29270452
5PAISA,BE,19-Jun-2020, ANNUAL GENERAL MEETING,378.05,0.00,0.00,378.05,69,0.26,366.02,465.00,90.00,27279.67,29270452,0,29270452
3MINDIA,EQ,19-Aug-2020, ANNUAL GENERAL MEETING,20907.35,0.00,0.00,20907.35,4,0.84,5888.07,25200.00,15700.00,27279.67,29270452,0,29270452
ASAHIINDIA,EQ,-,-,219.35,0.00,0.00,219.35,5,0.01,2452.80,273.00,119.00,27279.67,29270452,0,29270452
VAKRANGEE,EQ,-,-,29.50,0.00,0.00,29.50,9511,2.81,1781.39,55.70,17.15,27279.67,29270452,0,29270452
MANAKSIA,EQ,-,-,42.65,0.00,0.00,42.65,525,0.22,75.47,53.40,26.70,27279.67,29270452,0,29270452
GREENPOWER,EQ,-,-,2.15,0.00,0.00,2.15,12503,0.27,48.42,3.45,1.20,27279.67,29270452,0,29270452
VARROC,EQ,-,-,322.15,0.00,0.00,322.15,256,0.82,651.44,526.60,120.00,27279.67,29270452,0,29270452
SAMBHAAV,EQ,-,-,2.10,0.00,0.00,2.10,20,0.00,14.85,4.15,1.15,27279.67,29270452,0,29270452
HINDMOTORS,EQ,-,-,6.15,0.00,0.00,6.15,130,0.01,87.26,8.20,2.60,27279.67,29270452,0,29270452
PPL,EQ,-,-,76.50,0.00,0.00,76.50,285,0.22,95.28,86.00,21.60,27279.67,29270452,0,29270452
DHUNINV,EQ,-,-,237.50,0.00,0.00,237.50,51,0.12,36.20,299.80,105.50,27279.67,29270452,0,29270452
ASAHISONG,EQ,-,-,213.20,0.00,0.00,213.20,103,0.22,88.96,254.85,62.70,27279.67,29270452,0,29270452
TRIGYN,EQ,-,-,57.95,0.00,0.00,57.95,129,0.07,96.34,62.35,18.05,27279.67,29270452,0,29270452
SINTEX,EQ,-,-,2.25,0.00,0.00,2.25,46459,1.05,126.99,3.15,0.55,27279.67,29270452,0,29270452
INEOSSTYRO,EQ,-,-,525.50,0.00,0.00,525.50,7,0.04,231.03,909.00,463.00,27279.67,29270452,0,29270452
NOIDATOLL,EQ,-,-,3.40,0.00,0.00,3.40,100,0.00,46.85,6.10,2.30,27279.67,29270452,0,29270452
COMPUSOFT,EQ,-,-,8.85,0.00,0.00,8.85,100,0.01,18.21,11.10,3.15,27279.67,29270452,0,29270452
RSSOFTWARE,EQ,03-Aug-2020, ANNUAL GENERAL MEETING,21.00,0.00,0.00,21.00,256,0.05,31.85,25.85,9.55,27279.67,29270452,0,29270452
PILANIINVS,EQ,-,-,1624.45,0.00,0.00,1624.45,5,0.08,321.18,2050.00,912.00,27279.67,29270452,0,29270452
ADORWELD,EQ,-,-,274.10,0.00,0.00,274.10,10,0.03,160.28,360.00,158.50,27279.67,29270452,0,29270452
BSL,EQ,-,-,25.90,0.00,0.00,25.90,1,0.00,11.73,39.95,17.05,27279.67,29270452,0,29270452
CARBORUNIV,EQ,-,-,274.05,0.00,0.00,274.05,300,0.82,3010.69,362.00,178.95,27279.67,29270452,0,29270452
TTKHLTCARE,EQ,-,-,488.25,0.00,0.00,488.25,1,0.00,172.48,618.85,260.00,27279.67,29270452,0,29270452
ULTRACEMCO,EQ,29-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 13 PER SHARE,4062.55,0.00,0.00,4062.55,1025,41.64,46902.31,4754.10,2910.00,27279.67,29270452,0,29270452
GAYAHWS,BE,-,-,0.45,0.00,0.00,0.45,1147,0.01,4.21,0.70,0.15,27279.67,29270452,0,29270452
KSERASERA,BE,-,-,0.25,0.00,0.00,0.25,8786,0.02,51.98,0.55,0.05,27279.67,29270452,0,29270452
KUANTUM,EQ,30-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 2.50 PER SHARE,50.55,0.00,0.00,50.55,301,0.15,110.28,699.80,45.50,27279.67,29270452,0,29270452
SHOPERSTOP,EQ,-,-,189.30,0.00,0.00,189.30,2380,4.51,599.63,447.50,131.00,27279.67,29270452,0,29270452
SUZLON,EQ,-,-,3.85,0.00,0.00,3.85,109556,4.22,1456.74,6.05,1.70,27279.67,29270452,0,29270452
VIKASPROP,EQ,-,-,3.40,0.00,0.00,3.40,62082,2.11,77.44,11.30,2.95,27279.67,29270452,0,29270452
MCDHOLDING,EQ,-,-,24.80,0.00,0.00,24.80,100,0.02,34.01,31.70,10.50,27279.67,29270452,0,29270452
ARCOTECH,BE,-,-,2.80,0.00,0.00,2.80,273,0.01,7.35,4.10,0.70,27279.67,29270452,0,29270452
BUTTERFLY,BE,11-Aug-2020, ANNUAL GENERAL MEETING,200.85,0.00,0.00,200.85,110,0.22,125.69,284.90,83.00,27279.67,29270452,0,29270452
TREEHOUSE,EQ,-,-,7.80,0.00,0.00,7.80,1077,0.08,26.07,9.80,2.75,27279.67,29270452,0,29270452
UJAAS,EQ,-,-,4.50,0.00,0.00,4.50,2100,0.09,35.11,9.95,2.15,27279.67,29270452,0,29270452
SHAKTIPUMP,EQ,-,-,199.00,0.00,0.00,199.00,55,0.11,153.62,327.55,101.00,27279.67,29270452,0,29270452
TCS,EQ,16-Jul-2020, INTERIM DIVIDEND - RS    5 PER SHARE,2238.55,0.00,0.00,2238.55,4451,99.64,235197.22,2358.00,1506.05,27279.67,29270452,0,29270452
JAYBARMARU,EQ,-,-,225.35,0.00,0.00,225.35,50,0.11,200.03,272.00,90.00,27279.67,29270452,0,29270452
IL&FSTRANS,BZ,22-Jun-2020, ANNUAL GENERAL MEETING,1.50,0.00,0.00,1.50,25,0.00,13.32,3.45,0.85,27279.67,29270452,0,29270452
EMAMIPAP,EQ,-,-,75.55,0.00,0.00,75.55,25,0.02,114.27,154.60,48.10,27279.67,29270452,0,29270452
HEXAWARE,EQ,06-Aug-2020, INTERIM DIVIDEND - RS  1.50 PER SHARE,407.35,0.00,0.00,407.35,2171,8.84,4626.45,442.00,202.25,27279.67,29270452,0,29270452
INDORAMA,EQ,18-Aug-2020, ANNUAL GENERAL MEETING,20.55,0.00,0.00,20.55,1,0.00,64.39,35.00,8.25,27279.67,29270452,0,29270452
INFY,EQ,-,-,935.25,0.00,0.00,935.25,14218,132.97,342566.44,986.45,509.25,27279.67,29270452,0,29270452
SETCO,BE,-,-,12.90,0.00,0.00,12.90,301,0.04,70.75,19.90,5.45,27279.67,29270452,0,29270452
SABEVENTS,EQ,-,-,1.60,0.00,0.00,1.60,109,0.00,1.07,1.60,0.40,27279.67,29270452,0,29270452
TVVISION,BE,-,-,1.90,0.00,0.00,1.90,120,0.00,4.65,2.45,0.95,27279.67,29270452,0,29270452
HINDUNILVR,EQ,30-Jul-2020, SPECIAL DIVIDEND - RS 9.50 PER SHARE,2152.00,0.05,0.00,2151.95,6031,129.79,192132.34,2614.30,1757.30,27279.67,29270452,0,29270452
MAHSCOOTER,EQ,-,-,3135.35,0.00,0.00,3135.35,17,0.53,1755.80,4950.00,1813.00,27279.67,29270452,0,29270452
MASTEK,EQ,-,-,729.55,0.00,0.00,729.55,321,2.34,974.62,764.00,165.70,27279.67,29270452,0,29270452
CERA,EQ,-,-,2567.45,0.00,0.00,2567.45,26,0.67,1536.03,2900.00,1986.00,27279.67,29270452,0,29270452
VTL,EQ,-,-,887.60,0.00,0.00,887.60,23,0.20,1940.04,1105.35,601.05,27279.67,29270452,0,29270452
MURUDCERA,EQ,-,-,17.10,0.00,0.00,17.10,10310,1.76,26.85,25.75,8.00,27279.67,29270452,0,29270452
NOCIL,EQ,19-Aug-2020, ANNUAL GENERAL MEETING,134.80,0.00,0.00,134.80,2899,3.91,1473.36,140.00,45.00,27279.67,29270452,0,29270452
OILCOUNTUB,EQ,-,-,4.30,0.00,0.00,4.30,100,0.00,6.09,8.40,2.85,27279.67,29270452,0,29270452
VADILALIND,EQ,-,-,649.30,0.00,0.00,649.30,1,0.01,163.35,898.00,380.00,27279.67,29270452,0,29270452
GAMMNINFRA,EQ,-,-,0.75,0.00,0.00,0.75,13288,0.10,55.80,1.15,0.20,27279.67,29270452,0,29270452
KCPSUGIND,EQ,-,-,15.70,0.00,0.00,15.70,1000,0.16,105.03,19.50,8.55,27279.67,29270452,0,29270452
TIRUMALCHM,EQ,30-Jul-2020, ANNUAL GENERAL MEETING,70.50,0.00,0.00,70.50,624,0.44,418.67,87.90,31.50,27279.67,29270452,0,29270452
BHANDARI,EQ,-,-,1.30,0.00,0.00,1.30,6430,0.08,14.29,1.80,0.55,27279.67,29270452,0,29270452
WALCHANNAG,EQ,-,-,61.60,0.00,0.00,61.60,115,0.07,105.53,81.30,22.50,27279.67,29270452,0,29270452
ZUARIGLOB,EQ,-,-,57.55,0.00,0.00,57.55,500,0.29,76.24,80.90,23.10,27279.67,29270452,0,29270452
HPL,EQ,-,-,36.95,0.00,0.00,36.95,273,0.10,66.53,49.50,18.35,27279.67,29270452,0,29270452
GOKEX,EQ,-,-,57.60,0.00,0.00,57.60,210,0.12,165.27,98.50,27.80,27279.67,29270452,0,29270452
CTE,EQ,-,-,25.05,0.00,0.00,25.05,15,0.00,24.59,38.00,11.50,27279.67,29270452,0,29270452
RELINFRA,EQ,-,-,29.90,0.00,0.00,29.90,6621,1.98,668.39,49.05,8.65,27279.67,29270452,0,29270452
SDBL,EQ,-,-,61.20,0.00,0.00,61.20,2030,1.24,151.05,129.95,44.90,27279.67,29270452,0,29270452
TATASTLLP,EQ,-,-,315.20,0.00,0.00,315.20,28,0.09,366.14,486.80,164.00,27279.67,29270452,0,29270452
ALMONDZ,EQ,-,-,13.75,0.00,0.00,13.75,1230,0.17,14.95,17.50,8.35,27279.67,29270452,0,29270452
SAKHTISUG,EQ,-,-,9.35,0.00,0.00,9.35,251,0.02,23.34,13.35,5.55,27279.67,29270452,0,29270452
WONDERLA,EQ,03-Aug-2020, ANNUAL GENERAL MEETING,183.30,0.00,0.00,183.30,304,0.56,310.80,300.95,105.00,27279.67,29270452,0,29270452
SCI,EQ,-,-,61.65,0.00,0.00,61.65,1728,1.07,1033.79,69.70,27.20,27279.67,29270452,0,29270452
SHREYANIND,EQ,-,-,88.35,0.00,0.00,88.35,15,0.01,59.85,154.35,56.10,27279.67,29270452,0,29270452
GTLINFRA,EQ,-,-,0.80,0.00,0.00,0.80,19576,0.16,788.42,1.35,0.15,27279.67,29270452,0,29270452
PRECWIRE,EQ,-,-,137.25,0.00,0.00,137.25,12,0.02,126.97,194.00,62.00,27279.67,29270452,0,29270452
ASTEC,EQ,16-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SHARE,1171.95,0.00,0.00,1171.95,428,5.02,665.06,1367.00,310.00,27279.67,29270452,0,29270452
DBREALTY,EQ,-,-,7.65,0.00,0.00,7.65,1000,0.08,68.85,12.50,3.65,27279.67,29270452,0,29270452
SUPERSPIN,EQ,-,-,4.30,0.00,0.00,4.30,10,0.00,13.72,5.55,2.00,27279.67,29270452,0,29270452
TATAMETALI,EQ,20-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 2.50 PER SHARE,566.90,0.00,0.00,566.90,18,0.10,716.46,688.00,308.00,27279.67,29270452,0,29270452
ANSALAPI,EQ,-,-,4.65,0.00,0.00,4.65,12,0.00,37.33,6.80,3.35,27279.67,29270452,0,29270452
USHAMART,EQ,-,-,28.80,0.00,0.00,28.80,1515,0.44,421.28,34.80,10.35,27279.67,29270452,0,29270452
UNITECH,BZ,-,-,1.80,0.00,0.00,1.80,28970,0.52,400.29,3.15,0.35,27279.67,29270452,0,29270452
JPPOWER,EQ,-,-,2.75,0.00,0.00,2.75,100395,2.76,1166.30,3.30,0.35,27279.67,29270452,0,29270452
ATUL,EQ,-,-,6220.00,0.20,0.00,6219.80,59,3.67,10146.95,6443.45,2923.20,27279.67,29270452,0,29270452
AUTOLITIND,EQ,-,-,24.35,0.00,0.00,24.35,2500,0.61,12.52,28.65,10.40,27279.67,29270452,0,29270452
BALRAMCHIN,EQ,-,-,155.40,0.00,0.00,155.40,1239,1.93,2017.09,195.00,68.95,27279.67,29270452,0,29270452
KWALITY,EQ,-,-,3.15,0.00,0.00,3.15,2151,0.07,57.78,5.60,1.25,27279.67,29270452,0,29270452
ZENITHSTL,BE,-,-,1.00,0.00,0.00,1.00,10,0.00,11.82,1.05,0.75,27279.67,29270452,0,29270452
SUJANAUNI,BE,-,-,0.35,0.00,0.00,0.35,4450,0.02,4.31,0.60,0.10,27279.67,29270452,0,29270452
PRESTIGE,EQ,-,-,263.05,0.00,0.00,263.05,1597,4.20,3268.85,426.00,133.65,27279.67,29270452,0,29270452
TATAMTRDVR,EQ,-,-,53.40,0.00,0.00,53.40,6186,3.30,2579.64,84.20,28.40,27279.67,29270452,0,29270452
VINATIORGA,EQ,-,-,1074.05,0.00,0.00,1074.05,189,2.03,2870.22,1197.70,651.30,27279.67,29270452,0,29270452
UVSL,EQ,-,-,0.50,0.00,0.00,0.50,123827,0.62,178.34,0.85,0.05,27279.67,29270452,0,29270452
STAMPEDE,BE,-,-,0.65,0.00,0.00,0.65,10024,0.07,12.06,-,-,27279.67,29270452,0,29270452
VASCONEQ,EQ,-,-,11.30,0.00,0.00,11.30,16,0.00,128.83,18.70,6.25,27279.67,29270452,0,29270452
TALWGYM,BZ,-,-,2.40,0.00,0.00,2.40,282,0.01,4.69,13.70,0.55,27279.67,29270452,0,29270452
SJVN,EQ,-,-,24.80,0.00,0.00,24.80,12355,3.06,1266.97,27.35,17.25,27279.67,29270452,0,29270452
TCIEXP,EQ,16-Jul-2020, ANNUAL GENERAL MEETING,814.35,0.00,0.00,814.35,77,0.63,1030.75,949.00,455.80,27279.67,29270452,0,29270452
PROSEED,BE,-,-,0.30,0.00,0.00,0.30,8335,0.03,1.50,-,-,27279.67,29270452,0,29270452
BURNPUR,EQ,-,-,1.40,0.00,0.00,1.40,500,0.01,8.68,2.40,0.50,27279.67,29270452,0,29270452
SHANKARA,EQ,17-Jul-2020, ANNUAL GENERAL MEETING,398.40,0.00,0.00,398.40,156,0.62,400.54,579.80,214.00,27279.67,29270452,0,29270452
SUMEETINDS,EQ,-,-,2.70,0.00,0.00,2.70,5132,0.14,21.83,3.20,1.20,27279.67,29270452,0,29270452
SPYL,BE,-,-,0.35,0.00,0.00,0.35,9,0.00,5.55,0.45,0.15,27279.67,29270452,0,29270452
SUMMITSEC,EQ,-,-,404.70,0.00,0.00,404.70,13,0.05,110.30,524.00,197.20,27279.67,29270452,0,29270452
SPTL,EQ,-,-,2.55,0.00,0.00,2.55,4481,0.11,139.99,5.75,0.55,27279.67,29270452,0,29270452
HEXATRADEX,BE,-,-,31.35,0.00,0.00,31.35,50,0.02,72.74,35.50,4.60,27279.67,29270452,0,29270452
SREEL,EQ,-,-,148.75,0.00,0.00,148.75,6,0.01,127.22,203.20,90.00,27279.67,29270452,0,29270452
JMA,EQ,-,-,31.00,0.00,0.00,31.00,2,0.00,56.39,33.95,14.50,27279.67,29270452,0,29270452
MANAKSTEEL,EQ,-,-,9.70,0.00,0.00,9.70,101,0.01,15.89,15.75,5.95,27279.67,29270452,0,29270452
KAYA,EQ,-,-,235.25,0.00,0.00,235.25,1,0.00,122.93,448.20,93.70,27279.67,29270452,0,29270452
SKIL,EQ,-,-,3.80,0.00,0.00,3.80,2430,0.09,23.87,6.45,2.70,27279.67,29270452,0,29270452
NAHARSPING,EQ,-,-,41.20,0.00,0.00,41.20,22,0.01,50.52,59.50,22.05,27279.67,29270452,0,29270452
KDDL,EQ,-,-,155.10,0.00,0.00,155.10,250,0.39,99.38,424.40,102.30,27279.67,29270452,0,29270452
SGL,EQ,-,-,9.85,0.00,0.00,9.85,59,0.01,9.04,13.00,5.45,27279.67,29270452,0,29270452
SUNDARAM,EQ,-,-,1.40,0.00,0.00,1.40,1534,0.02,45.11,2.05,1.00,27279.67,29270452,0,29270452
HMT,BZ,-,-,18.05,0.00,0.00,18.05,50,0.01,50.70,20.25,7.40,27279.67,29270452,0,29270452
BKMINDST,EQ,-,-,1.05,0.00,0.00,1.05,1000,0.01,3.23,1.65,0.35,27279.67,29270452,0,29270452
METKORE,BZ,-,-,0.65,0.00,0.00,0.65,100,0.00,1.60,1.25,0.15,27279.67,29270452,0,29270452
LAKPRE,BZ,-,-,5.10,0.00,0.00,5.10,60,0.00,1.67,5.60,1.10,27279.67,29270452,0,29270452
URJA,EQ,-,-,2.90,0.00,0.00,2.90,45470,1.32,100.02,4.85,0.90,27279.67,29270452,0,29270452
ORTEL,BZ,-,-,1.30,0.00,0.00,1.30,500,0.01,1.89,1.95,0.15,27279.67,29270452,0,29270452
